@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,Country,Indicator,Subject,Measure,Frequency
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-04,1992-04-01,98.8905,98.8905,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-05,1992-05-01,99.09499,99.09499,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-06,1992-06-01,99.10101,99.10101,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-07,1992-07-01,98.9212,98.9212,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-08,1992-08-01,98.76434,98.76434,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-09,1992-09-01,98.75356,98.75356,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-10,1992-10-01,99.02248,99.02248,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-11,1992-11-01,99.66527,99.66527,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1992-12,1992-12-01,100.1883,100.1883,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-01,1993-01-01,100.3252,100.3252,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-02,1993-02-01,100.2058,100.2058,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-03,1993-03-01,100.0131,100.0131,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-04,1993-04-01,99.77456,99.77456,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-05,1993-05-01,99.46987,99.46987,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-06,1993-06-01,99.23293,99.23293,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-07,1993-07-01,99.01278,99.01278,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-08,1993-08-01,98.95634,98.95634,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-09,1993-09-01,99.08189,99.08189,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-10,1993-10-01,99.37197,99.37197,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-11,1993-11-01,99.7207,99.7207,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1993-12,1993-12-01,100.2268,100.2268,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-01,1994-01-01,100.6625,100.6625,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-02,1994-02-01,100.8182,100.8182,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-03,1994-03-01,100.807,100.807,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-04,1994-04-01,100.7763,100.7763,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-05,1994-05-01,100.7117,100.7117,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-06,1994-06-01,100.6017,100.6017,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-07,1994-07-01,100.5266,100.5266,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-08,1994-08-01,100.5742,100.5742,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-09,1994-09-01,100.6473,100.6473,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-10,1994-10-01,100.7447,100.7447,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-11,1994-11-01,100.863,100.863,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1994-12,1994-12-01,101.0456,101.0456,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-01,1995-01-01,101.1306,101.1306,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-02,1995-02-01,100.993,100.993,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-03,1995-03-01,100.7642,100.7642,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-04,1995-04-01,100.665,100.665,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-05,1995-05-01,100.6519,100.6519,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-06,1995-06-01,100.7833,100.7833,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-07,1995-07-01,100.9048,100.9048,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-08,1995-08-01,100.8697,100.8697,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-09,1995-09-01,100.6244,100.6244,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-10,1995-10-01,100.4623,100.4623,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-11,1995-11-01,100.3818,100.3818,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1995-12,1995-12-01,100.4067,100.4067,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-01,1996-01-01,100.4235,100.4235,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-02,1996-02-01,100.4971,100.4971,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-03,1996-03-01,100.6469,100.6469,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-04,1996-04-01,100.6765,100.6765,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-05,1996-05-01,100.6552,100.6552,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-06,1996-06-01,100.767,100.767,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-07,1996-07-01,100.9311,100.9311,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-08,1996-08-01,101.0547,101.0547,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-09,1996-09-01,101.1481,101.1481,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-10,1996-10-01,101.2739,101.2739,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-11,1996-11-01,101.3808,101.3808,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1996-12,1996-12-01,101.3965,101.3965,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-01,1997-01-01,101.4487,101.4487,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-02,1997-02-01,101.57,101.57,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-03,1997-03-01,101.7066,101.7066,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-04,1997-04-01,101.8762,101.8762,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-05,1997-05-01,102.0677,102.0677,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-06,1997-06-01,102.2422,102.2422,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-07,1997-07-01,102.3597,102.3597,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-08,1997-08-01,102.3624,102.3624,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-09,1997-09-01,102.3736,102.3736,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-10,1997-10-01,102.3665,102.3665,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-11,1997-11-01,102.3476,102.3476,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1997-12,1997-12-01,102.315,102.315,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1998-01,1998-01-01,102.4721,102.4721,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1998-02,1998-02-01,102.64,102.64,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1998-03,1998-03-01,102.6478,102.6478,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1998-04,1998-04-01,102.6257,102.6257,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1998-05,1998-05-01,102.5238,102.5238,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1998-06,1998-06-01,102.4014,102.4014,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,USA.CCI.AMPLITUD.LTRENDIDX.M,United States – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,1998-07,1998-07-01,102.2613,102.2613,USA,CCI,AMPLITUD,LTRENDIDX,M,United States,Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
